name,champ,cs,kda,kill,death,assist,winratio,play
Queenswan,Graves,CS 145.5 (5.4),2.15:1,4.5,4.9,6.0,38%,8
Queenswan,Swain,CS 177.4 (6.4),1.88:1,6.0,5.9,5.0,57%,7
인성세계최강,Zilean,CS 138.8 (5.7),3.53:1,2.9,3.3,8.6,63%,83
인성세계최강,Fiddlesticks,CS 113.3 (4.1),3.30:1,4.5,4.2,9.4,63%,72
인성세계최강,Singed,CS 201.3 (6.4),3.25:1,3.0,5.0,13.3,75%,4
인성세계최강,Amumu,CS 141.5 (6.3),4.83:1,4.0,3.0,10.5,100%,2
인성세계최강,Sivir,CS 183.5 (8.1),2.71:1,6.0,3.5,3.5,50%,2
인성세계최강,Twisted Fate,CS 277.5 (7.9),1.55:1,2.0,5.5,6.5,0%,2
인성세계최강,Karthus,CS 223.0 (8.1),2.50:1,5.0,4.0,5.0,100%,1
erdfhaga,Graves,CS 175.5 (7.3),3.04:1,9.3,5.1,6.3,67%,52
erdfhaga,Zoe,CS 154.7 (5.7),3.13:1,11.8,6.2,7.8,73%,45
erdfhaga,Ryze,CS 169.4 (7.4),2.82:1,8.7,4.9,5.2,63%,19
erdfhaga,Xin Zhao,CS 142.0 (4.9),2.20:1,10.1,8.4,8.4,71%,7
erdfhaga,Draven,CS 161.2 (7.4),3.03:1,14.8,6.8,5.8,80%,5
erdfhaga,Shaco,CS 162.7 (5.2),2.42:1,11.3,8.0,8.0,100%,3
erdfhaga,Nidalee,CS 154.5 (7.1),3.75:1,8.5,4.0,6.5,100%,2
귓말금지,Syndra,CS 226.7 (8.3),3.26:1,5.9,3.7,6.2,70%,20
귓말금지,Karthus,CS 163.4 (7.3),1.71:1,6.2,7.6,6.7,50%,14
귓말금지,Xin Zhao,CS 104.7 (4.4),0.95:1,2.2,6.1,3.6,31%,13
귓말금지,Nidalee,CS 126.8 (6.3),4.85:1,10.4,3.5,6.8,82%,11
귓말금지,Jarvan IV,CS 88.0 (3.5),1.80:1,1.6,6.1,9.4,33%,9
귓말금지,Evelynn,CS 131.7 (6.3),4.45:1,6.7,2.9,6.0,86%,7
귓말금지,Soraka,CS 15.3 (0.8),6.33:1,2.0,1.7,8.9,86%,7
귤렐루야,Gangplank,CS 210.9 (8.2),3.96:1,4.8,3.3,8.3,67%,73
귤렐루야,Aatrox,CS 186.5 (7.4),2.53:1,5.1,4.4,6.0,42%,19
귤렐루야,Sion,CS 181.6 (7.2),4.73:1,3.9,2.6,8.6,64%,14
귤렐루야,Dr. Mundo,CS 209.0 (7.8),3.59:1,5.6,3.2,6.0,56%,9
귤렐루야,Irelia,CS 193.6 (8.1),1.88:1,4.9,4.3,3.1,63%,8
귤렐루야,Kayn,CS 213.4 (7.4),2.25:1,5.7,5.1,5.9,43%,7
귤렐루야,Olaf,CS 206.8 (8.6),3.93:1,6.2,2.8,4.8,100%,5
Tomjerry,Ahri,CS 178.2 (7.3),3.75:1,7.4,3.9,7.2,71%,49
Tomjerry,Karthus,CS 164.3 (7.4),2.40:1,7.4,6.6,8.5,64%,22
Tomjerry,Evelynn,CS 117.2 (5.1),3.15:1,8.0,4.4,6.0,71%,21
Tomjerry,Orianna,CS 218.8 (8.4),4.94:1,6.2,3.0,8.7,67%,12
Tomjerry,Lulu,CS 152.0 (7.1),5.81:1,6.2,2.9,10.6,100%,9
Tomjerry,Twisted Fate,CS 202.1 (7.9),3.52:1,4.1,3.0,6.4,43%,7
Tomjerry,Kai'Sa,CS 254.0 (8.7),3.86:1,7.0,3.7,7.2,50%,6
SeImoh,Aatrox,CS 215.0 (8.2),3.93:1,5.4,3.0,6.2,71%,41
SeImoh,Fiora,CS 207.1 (8.6),2.99:1,7.0,3.5,3.3,75%,28
SeImoh,Kennen,CS 195.7 (7.4),3.73:1,5.1,3.2,7.0,69%,26
SeImoh,Poppy,CS 153.5 (7.7),4.56:1,3.3,1.5,3.5,67%,6
SeImoh,Jayce,CS 193.5 (8.8),5.67:1,7.3,2.3,5.5,100%,4
SeImoh,Irelia,CS 230.0 (10.6),4.33:1,12.0,3.0,1.0,100%,1
SeImoh,Ryze,CS 251.0 (8.9),4.33:1,7.0,3.0,6.0,100%,1
52려좋다,Twisted Fate,CS 159.9 (7.1),3.95:1,4.9,2.8,6.2,64%,47
52려좋다,Kassadin,CS 213.0 (8.3),5.41:1,9.8,3.0,6.4,90%,29
52려좋다,Fiddlesticks,CS 23.5 (1.0),2.70:1,3.3,4.5,9.0,64%,28
52려좋다,Pantheon,CS 76.2 (3.1),2.33:1,5.0,5.4,7.6,60%,5
52려좋다,Soraka,CS 11.0 (0.4),2.30:1,2.0,6.7,13.3,67%,3
52려좋다,Syndra,CS 168.0 (9.3),4.00:1,7.5,2.5,2.5,100%,2
52려좋다,Nunu,CS 20.5 (0.9),3.00:1,0.0,3.0,9.0,50%,2
gragaszz,Gragas,CS 159.7 (6.5),3.20:1,4.7,3.4,6.3,58%,144
Unisia,Taliyah,CS 157.4 (6.0),4.03:1,7.9,4.1,8.6,74%,58
Unisia,Xin Zhao,CS 130.0 (5.4),4.17:1,6.5,3.6,8.7,83%,42
Unisia,Camille,CS 141.7 (5.9),3.10:1,6.7,4.1,6.1,67%,39
Unisia,Nocturne,CS 142.5 (5.7),3.14:1,7.1,4.6,7.3,66%,35
Unisia,Jax,CS 141.6 (7.0),2.45:1,5.1,3.6,3.8,77%,13
Unisia,Sejuani,CS 120.3 (4.8),5.18:1,3.6,3.1,12.7,71%,7
Unisia,Nidalee,CS 155.3 (6.4),2.68:1,7.1,4.4,4.7,57%,7
IwantgoLPL,Taric,CS 23.6 (1.0),3.77:1,1.6,4.6,15.8,82%,57
IwantgoLPL,Lulu,CS 12.3 (0.5),4.14:1,2.2,4.3,15.5,88%,17
IwantgoLPL,Pyke,CS 40.0 (1.8),2.57:1,3.8,5.3,9.8,75%,4
IwantgoLPL,Rakan,CS 8.0 (0.4),6.30:1,3.3,3.3,17.7,100%,3
IwantgoLPL,Dr. Mundo,CS 154.0 (7.5),0.50:1,1.0,4.0,1.0,100%,1
IwantgoLPL,Leona,CS 52.0 (1.7),1.00:1,1.0,6.0,5.0,0%,1
유아스,Ezreal,CS 213.5 (8.0),3.47:1,6.9,4.3,8.0,65%,63
유아스,Varus,CS 202.6 (8.4),4.06:1,5.4,2.8,6.1,73%,11
유아스,Xayah,CS 204.0 (8.0),2.80:1,6.2,4.1,5.3,40%,10
유아스,Kai'Sa,CS 216.6 (8.1),1.78:1,5.1,5.6,4.8,67%,9
유아스,Caitlyn,CS 238.3 (8.0),2.19:1,5.6,5.9,7.3,67%,9
유아스,Tristana,CS 244.1 (8.7),3.63:1,6.0,3.4,6.3,50%,8
유아스,Taliyah,CS 277.4 (7.7),2.76:1,8.2,6.8,10.6,80%,5
xenxenxen,Rakan,CS 11.5 (0.5),3.74:1,1.8,3.6,11.6,55%,284
xenxenxen,Soraka,CS 9.2 (0.4),2.92:1,1.3,4.2,10.8,53%,241
xenxenxen,Thresh,CS 21.1 (0.8),3.25:1,1.8,4.2,11.7,58%,203
xenxenxen,Alistar,CS 33.9 (1.3),3.04:1,2.0,4.2,10.9,49%,177
xenxenxen,Fiddlesticks,CS 20.5 (0.9),2.30:1,3.0,5.4,9.4,52%,119
xenxenxen,Braum,CS 40.1 (1.6),3.75:1,1.2,3.4,11.6,48%,106
xenxenxen,Shen,CS 41.8 (1.6),3.74:1,2.1,3.6,11.4,53%,73
광어는서뉴꺼,Ezreal,CS 214.0 (8.4),3.07:1,4.6,3.8,7.1,52%,289
광어는서뉴꺼,Varus,CS 234.8 (8.7),2.91:1,5.0,4.0,6.5,57%,173
광어는서뉴꺼,Caitlyn,CS 219.0 (8.6),2.89:1,4.3,3.4,5.7,52%,130
광어는서뉴꺼,Xayah,CS 214.6 (8.6),2.69:1,4.1,3.6,5.7,52%,106
광어는서뉴꺼,Tristana,CS 235.0 (8.9),3.18:1,5.3,3.4,5.5,56%,97
광어는서뉴꺼,Jhin,CS 199.2 (8.1),3.32:1,4.5,3.5,7.1,51%,79
광어는서뉴꺼,Kai'Sa,CS 201.1 (8.2),2.30:1,4.9,4.6,5.7,42%,78
killerJingjia,Rakan,CS 12.3 (0.5),3.54:1,1.8,3.7,11.3,53%,156
killerJingjia,Alistar,CS 33.6 (1.4),2.95:1,1.6,3.8,9.7,54%,130
killerJingjia,Tahm Kench,CS 45.5 (1.8),3.04:1,1.9,3.7,9.3,52%,108
killerJingjia,Soraka,CS 13.5 (0.6),3.41:1,1.3,3.7,11.2,57%,99
killerJingjia,Braum,CS 47.5 (1.8),3.48:1,1.2,3.5,11.0,49%,88
killerJingjia,Morgana,CS 14.2 (0.6),3.22:1,1.8,3.8,10.3,51%,81
killerJingjia,Thresh,CS 17.6 (0.7),3.37:1,1.6,3.4,9.9,63%,71
godad1,Ezreal,CS 209.5 (8.7),2.99:1,4.7,3.7,6.3,59%,237
godad1,Caitlyn,CS 217.9 (8.7),2.55:1,4.3,3.6,4.9,46%,153
godad1,Xayah,CS 214.8 (8.8),2.76:1,5.5,4.0,5.7,57%,120
godad1,Kai'Sa,CS 191.9 (8.2),2.64:1,5.7,4.2,5.3,46%,87
godad1,Varus,CS 221.9 (8.8),2.70:1,4.8,3.8,5.4,53%,85
godad1,Lucian,CS 201.3 (8.4),3.25:1,6.4,4.0,6.5,61%,80
godad1,Jhin,CS 196.2 (8.2),3.24:1,4.4,3.2,5.9,45%,51
TRYyy,Zoe,CS 179.1 (7.4),2.68:1,5.0,4.1,6.0,49%,77
TRYyy,Ryze,CS 223.5 (8.6),3.12:1,4.5,3.5,6.3,61%,66
TRYyy,Azir,CS 242.0 (9.1),2.98:1,5.0,3.6,5.8,61%,64
TRYyy,LeBlanc,CS 175.5 (7.0),4.17:1,6.3,3.0,6.4,58%,57
TRYyy,Galio,CS 227.9 (8.1),3.10:1,5.6,4.5,8.4,57%,56
TRYyy,Orianna,CS 216.6 (8.6),4.07:1,4.8,3.1,7.9,65%,48
TRYyy,Lulu,CS 158.4 (7.0),3.95:1,3.8,3.0,7.9,64%,45
Cott0n,Kha'Zix,CS 119.4 (4.8),3.51:1,7.1,3.6,5.3,57%,165
Cott0n,Xin Zhao,CS 112.4 (5.0),3.28:1,5.6,3.8,6.9,60%,107
Cott0n,Nidalee,CS 137.0 (5.5),3.44:1,6.4,3.5,5.5,50%,106
Cott0n,Camille,CS 111.2 (4.6),3.12:1,6.4,4.1,6.5,54%,101
Cott0n,Rengar,CS 142.9 (5.4),3.61:1,6.4,3.2,5.2,56%,80
Cott0n,Lee Sin,CS 114.4 (4.7),3.78:1,5.7,3.5,7.3,53%,64
Cott0n,Sejuani,CS 109.7 (4.2),3.56:1,3.0,3.2,8.5,53%,53
지원아보고싶다,Twisted Fate,CS 198.5 (7.8),4.42:1,4.4,2.7,7.3,54%,724
지원아보고싶다,Ezreal,CS 194.1 (7.5),3.57:1,4.5,3.3,7.3,51%,95
지원아보고싶다,Viktor,CS 204.4 (7.5),3.18:1,4.2,3.3,6.2,49%,45
지원아보고싶다,Jhin,CS 172.6 (7.1),3.92:1,4.1,2.6,6.1,57%,28
지원아보고싶다,Kassadin,CS 146.1 (6.4),2.67:1,2.5,2.5,4.0,27%,22
지원아보고싶다,Varus,CS 222.9 (7.6),2.40:1,4.7,5.0,7.3,45%,20
지원아보고싶다,Orianna,CS 205.3 (7.6),3.07:1,2.4,3.1,7.2,36%,14
연초보,Alistar,CS 34.8 (1.4),3.66:1,1.7,3.6,11.4,62%,93
연초보,Morgana,CS 22.1 (0.9),3.12:1,2.2,4.2,11.0,47%,86
연초보,Rakan,CS 15.9 (0.6),3.26:1,1.7,3.9,11.1,42%,76
연초보,Janna,CS 15.8 (0.6),4.54:1,1.6,3.0,11.9,60%,75
연초보,Tahm Kench,CS 41.2 (1.7),2.53:1,1.9,4.0,8.2,49%,69
연초보,Soraka,CS 15.0 (0.6),3.82:1,1.9,3.1,10.1,60%,63
연초보,Karma,CS 31.9 (1.3),3.47:1,2.2,3.4,9.5,49%,59
JWE,Tahm Kench,CS 48.7 (2.0),2.81:1,1.7,3.7,8.8,52%,187
JWE,Lee Sin,CS 134.9 (5.3),3.45:1,7.2,4.3,7.7,57%,180
JWE,Elise,CS 110.5 (4.5),3.45:1,5.6,3.8,7.4,59%,93
JWE,Rakan,CS 17.9 (0.7),3.38:1,1.3,3.5,10.7,64%,67
JWE,Soraka,CS 9.1 (0.4),3.94:1,0.8,3.1,11.5,55%,65
JWE,Jarvan IV,CS 127.7 (5.0),3.71:1,4.9,4.1,10.3,53%,58
JWE,Kha'Zix,CS 148.3 (5.4),3.03:1,9.0,4.9,5.9,51%,53
Arrange,Twisted Fate,CS 201.1 (7.7),4.87:1,3.9,2.4,8.0,54%,161
Arrange,Ryze,CS 206.4 (8.2),3.95:1,4.1,2.4,5.4,57%,120
Arrange,Talon,CS 169.2 (7.4),3.01:1,4.8,3.2,4.7,56%,72
Arrange,Sion,CS 159.4 (6.6),3.01:1,2.8,3.3,7.0,39%,56
Arrange,Galio,CS 170.7 (6.7),3.33:1,2.6,3.2,8.2,47%,51
Arrange,Taliyah,CS 213.1 (7.9),4.08:1,4.7,3.1,7.9,66%,50
Arrange,Azir,CS 201.4 (7.8),2.94:1,4.4,3.3,5.3,53%,45
Nathan2,Zed,CS 180.0 (7.5),3.06:1,6.0,3.5,4.7,56%,175
Nathan2,Twisted Fate,CS 194.1 (7.6),3.47:1,4.1,3.5,8.2,54%,167
Nathan2,Viktor,CS 237.6 (8.6),4.49:1,5.7,2.5,5.7,59%,98
Nathan2,Talon,CS 201.8 (8.1),2.86:1,6.2,4.0,5.3,61%,64
Nathan2,Zoe,CS 184.3 (7.4),2.47:1,5.1,4.3,5.5,57%,56
Nathan2,Ezreal,CS 180.9 (7.2),2.76:1,4.2,4.1,7.2,44%,45
Nathan2,Karma,CS 101.7 (4.5),3.00:1,1.8,2.9,6.9,65%,20
해방된분노홍진희,Yasuo,CS 201.0 (8.1),2.13:1,5.2,4.7,4.8,53%,177
해방된분노홍진희,Camille,CS 148.8 (5.7),3.12:1,6.5,4.5,7.7,58%,98
해방된분노홍진희,Vladimir,CS 190.5 (7.5),2.83:1,5.8,4.3,6.2,56%,79
해방된분노홍진희,Irelia,CS 182.0 (8.0),2.41:1,5.6,4.4,4.9,47%,47
해방된분노홍진희,Swain,CS 183.3 (7.1),3.05:1,4.9,4.3,8.2,42%,43
해방된분노홍진희,Cassiopeia,CS 201.7 (8.3),2.65:1,5.1,3.9,5.1,54%,41
해방된분노홍진희,Galio,CS 177.2 (7.0),2.96:1,4.1,4.4,8.9,52%,31
Fancity,Camille,CS 143.2 (6.1),2.07:1,6.7,6.0,5.7,58%,65
Fancity,Renekton,CS 210.6 (8.3),2.01:1,6.7,5.8,5.0,49%,61
Fancity,Irelia,CS 197.5 (8.4),2.03:1,7.4,5.9,4.5,60%,55
Fancity,Jayce,CS 196.2 (7.4),1.93:1,6.9,6.5,5.6,49%,47
Fancity,Fiora,CS 173.4 (7.5),1.70:1,5.5,5.5,3.9,55%,44
Fancity,Ryze,CS 201.7 (7.7),1.45:1,4.1,7.0,6.0,42%,43
Fancity,Singed,CS 190.9 (7.6),2.45:1,5.5,5.5,8.0,59%,39
IAkameI,Alistar,CS 37.5 (1.6),3.22:1,1.8,4.0,11.1,61%,182
IAkameI,Rakan,CS 9.9 (0.4),3.47:1,2.4,4.2,12.4,55%,86
IAkameI,Leona,CS 35.1 (1.6),2.57:1,1.5,4.5,10.2,51%,77
IAkameI,Singed,CS 162.4 (7.1),2.38:1,3.6,4.8,7.8,63%,49
IAkameI,Vladimir,CS 199.4 (7.9),2.26:1,5.9,4.5,4.3,53%,34
IAkameI,Fiddlesticks,CS 23.4 (0.9),1.82:1,2.4,6.4,9.2,39%,33
IAkameI,Braum,CS 45.1 (2.0),3.75:1,0.7,3.6,12.7,53%,19
b1t,Talon,CS 190.8 (7.5),3.38:1,8.0,3.9,5.1,64%,336
b1t,Darius,CS 180.1 (7.3),2.65:1,4.8,3.3,4.0,51%,189
b1t,Renekton,CS 187.7 (7.4),2.46:1,4.1,3.4,4.2,47%,47
b1t,Swain,CS 158.9 (6.8),3.11:1,4.6,3.3,5.5,50%,32
b1t,Vladimir,CS 174.2 (7.1),2.24:1,3.4,3.9,5.4,35%,20
b1t,Nasus,CS 182.5 (7.0),3.09:1,5.2,3.2,4.8,59%,17
b1t,Fiora,CS 211.4 (7.2),2.76:1,4.9,3.6,5.1,44%,16
참용,Gangplank,CS 212.3 (7.8),3.15:1,4.5,3.8,7.5,59%,85
참용,Ezreal,CS 186.1 (7.5),2.80:1,5.5,4.6,7.3,61%,57
참용,Sion,CS 185.7 (6.7),4.64:1,4.1,3.0,9.7,67%,55
참용,Lee Sin,CS 114.7 (4.5),2.34:1,5.7,6.2,8.8,54%,37
참용,Trundle,CS 172.7 (6.5),2.59:1,4.6,5.0,8.3,56%,27
참용,Irelia,CS 201.8 (8.0),2.57:1,6.8,4.3,4.2,48%,27
참용,Nidalee,CS 148.4 (5.7),2.26:1,6.9,6.6,7.9,60%,25
HLELava,Zoe,CS 190.9 (7.3),3.14:1,7.9,4.8,7.2,61%,59
HLELava,Ryze,CS 235.0 (9.1),2.97:1,5.8,4.3,6.9,58%,40
HLELava,LeBlanc,CS 165.6 (6.7),3.88:1,7.4,3.8,7.3,78%,32
HLELava,Malzahar,CS 226.8 (8.8),2.61:1,4.4,4.6,7.7,53%,32
HLELava,Galio,CS 193.5 (7.7),3.51:1,4.8,4.1,9.5,46%,26
HLELava,Karma,CS 170.2 (7.1),3.21:1,3.4,4.0,9.3,64%,25
HLELava,Vladimir,CS 183.0 (7.4),1.78:1,6.2,6.1,4.7,52%,21
구근모멍청이,Ezreal,CS 217.8 (8.0),3.88:1,5.6,3.5,7.8,59%,99
구근모멍청이,Caitlyn,CS 219.1 (8.6),3.18:1,5.1,3.5,6.0,49%,79
구근모멍청이,Xayah,CS 218.3 (8.9),4.69:1,6.7,2.7,6.1,69%,67
구근모멍청이,Tristana,CS 220.9 (8.6),5.05:1,7.8,2.8,6.5,72%,46
구근모멍청이,Taliyah,CS 205.4 (7.8),3.00:1,4.4,3.8,7.1,54%,37
구근모멍청이,Varus,CS 235.7 (8.5),3.64:1,6.7,4.1,8.1,59%,34
구근모멍청이,Kalista,CS 243.1 (8.6),3.44:1,6.4,3.8,6.5,46%,26
지느머리엉겅퀴,Poppy,CS 160.8 (6.3),2.69:1,4.5,4.2,6.7,51%,154
지느머리엉겅퀴,Yasuo,CS 204.8 (7.9),2.76:1,6.8,4.9,6.6,68%,65
지느머리엉겅퀴,Zoe,CS 157.8 (6.7),3.19:1,6.5,4.3,7.1,70%,40
지느머리엉겅퀴,Vladimir,CS 167.4 (7.0),2.88:1,6.1,4.1,5.8,56%,32
지느머리엉겅퀴,Cassiopeia,CS 182.5 (6.7),2.69:1,5.3,5.1,8.4,61%,23
지느머리엉겅퀴,Ashe,CS 157.7 (6.3),2.73:1,4.1,4.7,8.6,61%,23
지느머리엉겅퀴,Dr. Mundo,CS 182.8 (7.1),2.20:1,3.5,4.0,5.3,47%,15
AMask,Yasuo,CS 194.7 (8.2),1.61:1,4.5,5.9,5.0,48%,63
AMask,Jayce,CS 194.0 (8.0),1.88:1,5.3,5.8,5.6,59%,58
AMask,Vladimir,CS 190.9 (7.7),1.84:1,5.6,5.9,5.3,52%,54
AMask,Zoe,CS 171.0 (7.0),2.01:1,5.6,5.8,6.1,53%,47
AMask,LeBlanc,CS 174.0 (7.4),3.18:1,7.0,3.8,5.0,61%,44
AMask,Taliyah,CS 241.7 (8.6),2.55:1,6.2,5.4,7.5,61%,31
AMask,Lissandra,CS 190.1 (8.2),2.33:1,3.7,5.0,7.9,56%,27
KDMSSol,Kai'Sa,CS 210.7 (8.7),2.61:1,6.6,4.2,4.4,56%,63
KDMSSol,Ezreal,CS 215.9 (8.5),2.59:1,5.7,4.5,6.0,56%,39
KDMSSol,Xayah,CS 216.3 (9.0),2.86:1,5.0,3.8,5.8,63%,27
KDMSSol,Jhin,CS 231.7 (8.5),3.67:1,6.5,4.0,8.1,59%,27
KDMSSol,Vayne,CS 179.7 (8.3),1.61:1,3.8,4.3,3.1,30%,23
KDMSSol,Caitlyn,CS 215.6 (8.7),3.09:1,5.9,3.5,4.9,75%,16
KDMSSol,Kog'Maw,CS 211.1 (9.0),1.97:1,5.7,4.8,3.7,64%,14
버스갓지지,Talon,CS 195.9 (7.8),2.78:1,9.0,5.1,5.3,60%,220
버스갓지지,Galio,CS 157.1 (6.9),2.30:1,4.0,4.1,5.5,45%,22
버스갓지지,Jhin,CS 201.2 (7.7),2.96:1,4.6,4.2,7.9,68%,19
버스갓지지,Orianna,CS 202.6 (7.8),2.49:1,5.8,5.1,7.0,50%,8
버스갓지지,Kai'Sa,CS 178.6 (7.4),1.94:1,8.6,6.8,4.5,38%,8
버스갓지지,Malzahar,CS 198.3 (8.4),1.58:1,3.3,5.6,5.6,13%,8
버스갓지지,Ekko,CS 169.3 (7.3),2.45:1,6.3,4.7,5.3,57%,7
어리석은당나귀,Ezreal,CS 219.2 (8.2),3.84:1,6.9,3.8,7.5,59%,44
어리석은당나귀,Kai'Sa,CS 208.3 (8.2),2.70:1,6.8,4.9,6.4,56%,43
어리석은당나귀,Yasuo,CS 195.0 (8.0),2.80:1,7.1,4.5,5.6,59%,37
어리석은당나귀,Xayah,CS 199.6 (8.1),3.79:1,6.2,3.3,6.5,69%,29
어리석은당나귀,Fiora,CS 187.2 (7.7),3.47:1,7.1,3.9,6.5,64%,25
어리석은당나귀,Evelynn,CS 114.4 (4.3),4.17:1,8.3,4.1,8.6,81%,16
어리석은당나귀,Lucian,CS 200.7 (8.0),3.13:1,6.8,4.7,8.0,67%,15
꾸로미,Ezreal,CS 190.7 (7.9),3.27:1,6.6,4.1,6.9,61%,64
꾸로미,Xayah,CS 190.8 (7.9),3.07:1,5.7,3.8,6.0,60%,42
꾸로미,Kai'Sa,CS 188.7 (7.8),3.30:1,7.3,4.2,6.6,77%,26
꾸로미,Nidalee,CS 133.6 (5.6),3.59:1,7.8,4.2,7.2,48%,21
꾸로미,Lucian,CS 172.8 (7.9),3.50:1,6.9,3.8,6.3,67%,18
꾸로미,Elise,CS 112.8 (4.4),2.62:1,7.0,4.9,5.9,35%,17
꾸로미,Jhin,CS 159.5 (7.2),2.75:1,3.7,3.6,6.3,64%,14
귀요우밍구독,Jinx,CS 180.0 (8.1),3.33:1,6.1,4.3,8.2,75%,24
귀요우밍구독,Yasuo,CS 202.0 (8.3),2.56:1,6.3,4.7,5.7,61%,23
귀요우밍구독,Kai'Sa,CS 202.7 (8.6),3.08:1,6.6,3.9,5.3,73%,22
귀요우밍구독,Ezreal,CS 197.8 (7.8),3.40:1,7.1,4.7,9.0,59%,22
귀요우밍구독,Lucian,CS 196.2 (8.0),4.06:1,7.3,3.6,7.5,74%,19
귀요우밍구독,Camille,CS 119.3 (5.0),3.05:1,9.7,5.4,6.8,74%,19
귀요우밍구독,Aatrox,CS 157.6 (6.5),2.58:1,4.7,4.5,7.0,64%,11
트라이아웃,Orianna,CS 184.8 (7.1),2.37:1,5.1,5.2,7.2,51%,37
트라이아웃,Ezreal,CS 160.9 (6.7),2.53:1,4.4,4.4,6.8,57%,23
트라이아웃,Xayah,CS 215.7 (7.8),2.58:1,5.4,5.0,7.4,65%,20
트라이아웃,Kha'Zix,CS 122.1 (4.4),2.20:1,6.7,6.3,7.1,64%,14
트라이아웃,Nidalee,CS 160.2 (5.3),2.53:1,7.0,6.5,9.5,46%,13
트라이아웃,Rek'Sai,CS 138.0 (5.3),2.49:1,5.4,5.1,7.3,70%,10
트라이아웃,Lucian,CS 155.0 (7.6),2.66:1,5.2,3.9,5.1,78%,9
Ninhaojiandao,Yasuo,CS 220.5 (8.5),2.06:1,7.4,5.8,4.6,68%,31
Ninhaojiandao,Lucian,CS 257.5 (8.7),3.98:1,11.2,4.6,7.1,74%,19
Ninhaojiandao,Zed,CS 206.8 (7.3),3.63:1,11.6,4.8,5.7,77%,13
Ninhaojiandao,Dr. Mundo,CS 197.8 (7.7),3.81:1,4.6,3.1,7.2,80%,10
Ninhaojiandao,Master Yi,CS 205.6 (7.1),2.31:1,15.0,7.9,3.1,86%,7
Ninhaojiandao,Malphite,CS 169.2 (6.8),3.22:1,3.8,3.8,8.5,67%,6
Ninhaojiandao,Fizz,CS 187.0 (7.7),3.13:1,4.3,3.8,7.5,100%,4
Enerky,Shaco,CS 166.8 (5.9),2.31:1,5.6,5.3,6.7,51%,77
Enerky,Evelynn,CS 132.5 (5.1),4.14:1,8.6,4.1,8.4,70%,53
Enerky,Nidalee,CS 126.8 (5.9),4.16:1,9.3,3.8,6.7,77%,13
Enerky,Kha'Zix,CS 138.7 (5.0),2.47:1,8.7,6.0,6.1,50%,10
Enerky,Jarvan IV,CS 118.9 (4.8),3.71:1,4.1,3.9,10.3,78%,9
Enerky,Camille,CS 137.3 (5.1),3.31:1,10.3,5.8,8.8,67%,9
Enerky,Sejuani,CS 114.4 (4.6),4.15:1,3.6,3.3,9.9,63%,8
태초마을의한지우,Azir,CS 215.8 (8.1),2.43:1,4.5,4.0,5.2,48%,99
태초마을의한지우,Ryze,CS 212.5 (8.4),3.05:1,5.3,3.6,5.7,53%,72
태초마을의한지우,Vladimir,CS 189.9 (7.6),2.85:1,4.9,3.9,6.2,50%,66
태초마을의한지우,Zoe,CS 174.3 (6.8),2.51:1,5.1,4.2,5.6,55%,55
태초마을의한지우,Swain,CS 191.7 (7.2),2.48:1,4.9,4.9,7.2,51%,37
태초마을의한지우,Yasuo,CS 202.0 (8.2),2.04:1,4.8,4.7,4.8,61%,33
태초마을의한지우,Corki,CS 199.9 (8.5),3.36:1,6.3,3.3,4.7,57%,30
길영,Rek'Sai,CS 154.0 (5.9),2.89:1,6.5,5.0,8.0,54%,140
길영,Rakan,CS 17.9 (0.7),3.34:1,1.9,3.8,10.8,50%,137
길영,Rengar,CS 146.8 (5.7),2.51:1,6.9,5.5,7.1,59%,95
길영,Sejuani,CS 124.6 (4.8),3.70:1,4.2,4.1,11.0,52%,52
길영,Jarvan IV,CS 127.3 (5.2),2.70:1,4.4,4.8,8.6,46%,39
길영,Alistar,CS 60.7 (2.4),2.25:1,1.3,5.4,10.9,40%,15
길영,Bard,CS 36.4 (1.3),2.56:1,3.7,6.2,12.2,62%,13
밤낮바꾸고싶어,Rakan,CS 14.3 (0.6),5.94:1,2.6,2.9,14.6,85%,34
밤낮바꾸고싶어,Alistar,CS 35.2 (1.6),4.86:1,1.5,2.6,11.3,75%,24
밤낮바꾸고싶어,Pyke,CS 41.7 (1.9),3.89:1,4.2,2.8,6.7,50%,10
밤낮바꾸고싶어,Morgana,CS 18.2 (0.8),5.13:1,3.1,3.3,14.0,56%,9
밤낮바꾸고싶어,Braum,CS 39.0 (1.8),6.18:1,2.2,2.2,11.4,80%,5
밤낮바꾸고싶어,Shen,CS 58.8 (2.1),5.07:1,4.5,3.5,13.3,50%,4
밤낮바꾸고싶어,Soraka,CS 14.3 (0.6),2.69:1,1.7,4.3,10.0,67%,3
yariakcaJ,Camille,CS 139.9 (5.8),2.56:1,7.1,5.4,6.8,57%,251
yariakcaJ,Rek'Sai,CS 149.5 (6.3),2.88:1,6.7,4.5,6.2,60%,235
yariakcaJ,Kha'Zix,CS 143.7 (5.6),2.83:1,7.8,4.7,5.4,51%,144
yariakcaJ,Xin Zhao,CS 130.0 (5.7),2.22:1,5.8,5.2,5.9,53%,125
yariakcaJ,Nidalee,CS 143.6 (6.2),2.66:1,5.4,4.3,6.1,52%,111
yariakcaJ,Lee Sin,CS 155.2 (6.2),2.57:1,7.7,5.4,6.2,53%,105
